445.6,488.85,445.6,483.75,11898200,483.75
384.5,468.7,360,436.65,19687000,436.65
367.35,376.5,306.45,373.95,15282300,373.95
280.05,376.55,244.7,363.35,21160200,363.35
229.6,292.75,215.55,277.45,18179900,277.45
232.7,261.65,217.2,226.7,19149300,226.7
225.95,271.9,221.5,232.75,19715200,232.75
292.35,294.458,227.9,229.2,14524500,229.2
322.6,323.076,296.3,299.45,5828900,299.45
279.9,331.25,276.456,328.05,8065300,328.05
293.55,305,261.5,278.65,15389000,278.65
377.65,381.5,277.6,292.95,20785200,292.95
399.6,417.05,371.8,376.05,11398000,376.05
431.8,460.5,393.2,400.15,12368900,400.15
453.35,474.45,417.2,446.5,10600200,446.5
524.3,544.8,445.35,456.2,12894700,456.2
540.5,605.6,513.6,525.4,10610800,525.4
606,615.7,530.1,546.6,8723000,546.6
673.2,676,577.6,609.9,10620400,609.9
732.6,732.76,659.2,675.3,8094500,675.3
572.7,745.6,562.2,726.5,14471200,726.5
610.1,610.576,542.6,553.6,14269200,553.6
714.8,726.1,612.9,614.7,9143700,614.7
725.6,765.7,692.2,720,8719100,720
678.9,759,670.3,718.4,8462000,718.4
741,741,662.8,668.5,8743800,668.5
700,744.6,649.3,741,11958000,741
759.5,765.3,705.8,732.8,8491500,732.8
800,822.2,745.2,756.8,10894200,756.8
807.7,822.4,758,800.5,8941600,800.5
774.7,820,764.9,811.2,9016400,789.923
894,894,774.2,778,11339400,757.594
871,896.9,851.3,877.4,8553200,854.387
888.9,897.7,825,863,8484200,840.365
934.1,966.383,893.2,902.4,6872900,878.731
1000,1022,959.5,959.6,6776900,934.431
1004.5,1031.45,961.1,986.6,8658000,960.723
1011,1025.5,967.6,1006,7731400,979.614
1030.5,1058.53,989.7,1015.5,9195000,988.865
1062.5,1078,1010.5,1026,4577000,999.089
1088.5,1102.5,1036.5,1062.5,5173500,1034.632
1112.5,1151.5,1068.5,1090.5,7278800,1061.898
1165,1194,1092.5,1115.5,6542000,1086.242
1117,1171.5,1076,1165,10686900,1134.444
1014.5,1103.5,993.6,1082,8853000,1053.621
1009,1071,989,1010.5,7412100,983.996
997,1057,988.161,1022,6663400,995.194
1054,1072,992.4,997,6157400,970.85
