954,968,938,960,1597400,960
890,953.5,855,953.5,1853200,953.5
797.5,897,792.396,897,2280600,897
718.5,808,704,788,1926000,788
665,722,648.5,722,1440800,722
688,699.5,632.5,661.5,1637800,661.5
692.5,708.5,669,690,1293900,690
703.5,735.5,692.5,693,1243300,693
728.5,728.5,692.5,708,781900,708
660.5,726,652.5,715.5,601800,715.5
684,689,651.5,659,1139500,659
702.5,706.5,612.5,675,1591600,675
713.5,735.5,693,702,1313900,702
690.5,752,685.5,715,1068500,715
672.5,710.5,666,696,1146500,696
703,713.438,668.5,673,1555900,673
725,752.5,702.5,707,1312100,707
752.5,772.5,725.234,730,1231600,730
755,768,714.5,758,1355900,758
735.5,770.5,724,759.5,1383500,759.5
639,740.5,634,734.5,2029000,734.5
619.5,636,585.5,633.5,1520500,633.5
607,632,579,618.5,1366700,618.5
598.5,622.5,569.625,610,1600200,610
602,633,593.46,595.5,1068800,595.5
620.5,631,594.438,596,1281600,596
664,671.5,593,620.5,2278600,620.5
671,696,646.5,681.5,1388500,681.5
643,682,628.5,666.5,1800400,666.5
643.5,663,625.5,638,2026400,636.702
625,649.5,617,647,1208800,645.683
650.5,657.5,616.5,618.5,1644100,617.241
678.5,695,653.5,658,958800,656.661
682.5,689,649,672,900800,670.632
687.5,705.5,680,683,960400,681.61
719,720.5,697,698,873600,696.58
751,753.14,709,712.5,1543300,711.05
716,742,708.438,737,1184900,735.5
764.5,766,713,719,1173100,717.537
763,765,725.5,759.5,1165800,757.954
755.5,796,752.5,763,1670500,761.447
706.5,770,693.5,752,1704300,750.47
712,745.5,699,706.5,1244000,705.062
725,756.5,709.5,712,1894500,710.551
732.5,740,686.5,723.5,1442100,720.098
704,765.5,703.5,728.5,1461700,725.075
691.5,715.5,678,703.5,1153300,700.192
705.5,711,679.5,691.5,1581000,688.249
707,749,689,700,1750700,696.709
654,712.5,630.5,706.5,2617200,703.178
697,713.5,635.5,646.5,2065600,643.46
825,840,696.5,698.5,2075100,695.216
830,848.5,795.5,821,1356800,817.14
859,876.5,821,827,1276800,823.112
859.5,899.5,848.5,879,1208400,874.867
880,921,856.5,860,1258800,855.957
892.5,921,860,899,1527700,894.773
885,939.5,872,897,1483500,892.783
821,888.5,784,884.5,1801300,880.341
772,828,764.5,816,1488000,812.163
736,779.904,732.06,765,563900,761.403
740.5,753,709,730,450900,726.568
730.5,743,689,739,1567500,735.526
719.5,776.5,707,732.5,1532900,729.056
703,741,682.428,719.5,1137100,716.117
758,762,702.5,712,1601600,708.652
719.5,771,714.44,763.5,1943200,759.91
735.5,758,704,720.5,1703300,717.112
696.5,738,675.5,734,1644200,730.549
767,770,691,697.5,1661700,694.221
801.5,813,764.495,766.5,1512000,762.896
755,823,750,798,2189700,794.248
719,777,708.5,749,1885800,745.479
759.5,769.541,716,720,1646000,716.615
772,788.379,741,761.5,1739300,757.92
823,829,773.5,776.5,1266700,772.849
873,879.9,814,816,1013000,812.163
959.5,978,858,868,1441000,863.919
921.5,962.5,908.5,962,1050300,957.477
1006,1016,917.945,921.5,933300,917.167
1015,1037,996.5,1005,779900,1000.275
941.5,1025,917.5,1012,1682700,1007.242
924.5,959.5,908,936,1285500,931.599
901.5,950.45,898.5,920.5,692800,916.172
925.5,946,891,901,1018400,896.764
925,956,912,928,1042400,923.637
853,940.24,853,928,1075700,923.637
850.5,875.713,840,855,932900,850.98
809,865,802,847,986300,843.018
774.5,817,772,807,967400,803.206
809.5,815.5,766,775.5,1241100,771.854
849,849.5,802,806,1237500,802.211
837.5,854.5,819.85,849,669500,845.008
827,868,816,836,1055700,832.069
832,836.6,798.5,816.5,742300,812.661
849.5,868.5,815.5,832,942300,828.088
868,874,835.425,850,876100,846.004
911,934,848,868,940200,863.919
876,913,870.5,908.5,997400,904.229
853,898.178,839.5,891,1060000,886.811
883.5,901,833.5,850,1352800,846.004
929,930.5,853.92,885,1261400,880.839
920,943,874,925.5,1370900,921.149
965,981.016,865,927.5,1975100,923.139
987.5,1009,936.5,951.5,1221000,947.026
971,1005,954.25,991.5,1155400,986.838
801.5,983,801.5,971.5,2251700,966.932
767,807.5,755,792.5,1066000,788.774
792.5,814.121,741,769.5,1634700,765.882
728,814,728,792,1673700,788.276
690,747,682,732,1298000,728.558
772,781,658,679,1249900,675.808
733.5,773.14,732.368,771.5,578400,767.873
701.5,736.5,684.747,735,203200,731.544
709,743.5,673,697,1077200,693.723
759,767,693,717.5,1240000,714.127
826,828.5,722.5,757,1567800,753.441
850,859.275,806.5,833,790100,829.084
936.5,939.84,830.5,840.5,860000,836.548
961.5,961.813,884,941.5,950900,937.073
964.5,1024,948.5,960.5,879200,955.984
1047,1050,950,957.5,796000,952.998
989,1050,961.75,1037,981400,1032.124
920.5,992.5,916.584,988.5,1097400,983.852
930.5,954.5,913.5,927,821500,922.642
988,997.5,888,913.5,1012000,909.205
1032,1039.6,963.5,1000,1146200,995.298
1112,1125,1005,1033,2277100,1028.143
1269,1309,1148,1198,1474200,1192.367
1303,1328.44,1242,1264,1279900,1258.057
1223,1350.25,1210,1303,1553400,1296.874
1150,1239,1109,1223,928800,1217.25
1051,1202.46,1043,1172,1115400,1166.49
1031,1044,876,1035,1135000,1027.369
1027,1092.25,1012,1041,768000,1033.325
1056,1104,1012,1026,930400,1018.435
983.5,1073,953,1029,1034200,1021.413
888.5,1023,877,981,1119100,973.767
894,947.5,879.5,886.5,1120700,879.964
904,925,846,882,1375000,875.497
1102,1104,910.5,911,1085500,904.283
1133,1142,1047,1101,751700,1092.882
1149,1176,1109,1144,843100,1135.565
1078,1184,1056,1153,811000,1144.499
1020,1091,998.5,1078,986100,1070.052
1156,1170,1058,1069,1112300,1061.118
1202,1213,1139.88,1152,695300,1143.506
1160,1206,1128,1202,822200,1193.138
1132,1181.22,1071,1153,1410900,1144.499
1253,1254,1044,1117,2054800,1108.764
1316,1376,1269.42,1273,799600,1233.345
1356,1372,1281,1309,902500,1268.224
1397,1412,1355,1356,594500,1313.76
1455,1470,1373,1389,885000,1345.732
1470,1499.66,1414,1480,1029400,1433.897
1502,1540,1457,1479,704600,1432.928
1491,1558,1486,1513,745300,1465.869
1556,1558,1479.75,1488,797200,1441.648
1658,1707,1549,1550,676000,1501.717
1704,1708,1655,1660,360000,1608.29
1698,1710,1656,1705,587900,1651.888
1761,1787,1667,1698,804100,1645.106
1743,1797,1733,1750,624100,1695.487
1802,1802,1737.9,1743,647500,1688.705
1849,1918,1766,1810,375300,1753.618
1877,1922,1851,1859,150100,1801.091
1949,1971,1827,1872,532000,1813.686
1960,1974,1925,1950,442200,1889.256
1985,2032,1930,1969,487500,1907.665
1975,2033,1933,1988,505400,1926.073
1904,1986.23,1904,1976,353400,1914.447
1928,1966,1876,1877,584800,1818.531
1900,1953,1879,1929,586600,1868.911
1904,1964,1871,1920,494200,1860.191
1887,1965,1841,1912,649800,1852.44
1902,1990,1886,1892,877600,1833.063
1938,1998,1888.42,1940,510000,1879.568
1855,1985,1850.62,1967,700500,1905.727
1815,1865,1690,1853,813800,1795.278
1862,1893,1794,1833,782600,1775.901
1730,1912,1667,1870,1137600,1811.749
1565,1740,1565,1724,871800,1670.297
1582,1607,1532.61,1561,402600,1512.374
1528,1604,1485,1582,650900,1532.72
1587,1587,1482,1524,464600,1476.527
1465,1593.03,1458,1581,667400,1520.934
1428,1472.25,1403,1464,592600,1408.379
1379,1430,1334,1418,536800,1364.127
1441,1480,1387,1389,536500,1336.229
1491,1492,1396,1444,575400,1389.139
1460,1542,1452,1483,558000,1426.657
1428,1484,1380,1457,789200,1401.645
1549,1596,1416,1418,1088100,1364.127
1487,1532.92,1387,1532,1614500,1473.796
1371,1513,1371,1442,704300,1387.215
1337,1379,1259,1371,894700,1318.913
1351,1411,1303,1317,806000,1266.964
1411,1411,1292,1358,1100600,1306.406
1506,1516.8,1322,1417,1013000,1363.165
1628,1628,1495,1506,588300,1448.784
1616,1638,1531,1613,563600,1551.718
1570,1666,1520,1632,870200,1542.578
1539,1626,1513,1578,670500,1491.537
1624,1690,1528,1539,872900,1454.674
1678,1725,1575,1598,808000,1510.441
1802,1808.95,1600,1660,930400,1569.044
1801,1858,1772,1797,759500,1698.537
1879,1888,1744,1801,867100,1702.318
1848,1972,1830,1896,606400,1792.113
1741,1899,1724,1864,517600,1761.866
1773,1807,1704,1720,445300,1625.756
1843,1849.87,1742,1754,487500,1657.894
1790,1857,1728,1850,620800,1748.633
1726,1842,1708.7,1801,721700,1702.318
1686,1797,1680,1725,523700,1630.483
1667,2708.32,1628.8,1687,777500,1594.565
1527,1669,1527,1661,497100,1569.989
