Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,694.00,694.00,670.00,671.00,4319800,663.91
2016-02-15,667.50,694.00,665.00,692.50,3313900,685.183
2016-02-08,718.50,720.00,646.50,652.50,5949500,645.605
2016-02-01,747.50,749.50,712.00,715.50,3896000,707.94
2016-01-25,738.00,747.43,650.00,740.00,3609800,732.181
2016-01-18,715.50,732.00,694.00,730.50,4662000,722.781
2016-01-11,744.50,755.50,715.00,715.00,4630300,707.445
2016-01-04,778.00,789.50,741.50,741.50,3324700,733.665
2015-12-28,793.50,801.00,782.50,786.00,1346700,770.548
2015-12-21,785.00,796.88,773.50,793.50,1210100,777.901
2015-12-14,779.50,808.00,762.00,783.00,3100400,767.607
2015-12-07,814.00,823.50,773.01,774.00,2472000,758.784
2015-11-30,834.00,853.00,799.62,814.00,2920900,797.997
2015-11-23,840.50,840.50,811.50,834.50,2155400,818.094
2015-11-16,798.00,847.524,796.50,843.00,3526500,826.427
2015-11-09,842.00,843.50,796.99,804.00,3531400,788.194
2015-11-02,869.50,874.00,835.00,838.50,3612000,822.016
2015-10-26,867.00,879.00,860.50,870.50,2073300,853.387
2015-10-19,850.50,875.00,848.50,865.50,2900200,848.485
2015-10-12,844.50,852.50,839.82,849.50,2079300,832.80
2015-10-05,854.00,860.50,830.50,845.00,3066100,828.388
2015-09-28,844.50,847.00,821.00,837.00,3586100,820.545
2015-09-21,814.00,846.00,801.50,846.00,3377400,822.356
2015-09-14,813.00,822.50,795.82,812.50,3924400,789.792
2015-09-07,808.00,833.00,800.50,812.00,2626500,789.306
2015-08-31,820.00,828.00,796.79,803.50,2631600,781.043
2015-08-24,825.00,828.00,785.50,820.00,5597800,797.082
2015-08-17,875.50,878.00,845.50,845.50,2696800,821.87
2015-08-10,874.50,877.00,854.36,871.00,2890200,846.657
2015-08-03,836.50,875.50,836.00,870.00,3184200,845.685
2015-07-27,826.50,842.50,819.50,841.00,2674700,817.495
2015-07-20,844.00,852.00,824.00,829.00,2746400,805.831
2015-07-13,832.00,849.50,827.00,846.50,3571500,822.842
2015-07-06,802.00,828.00,798.00,824.00,3373100,800.97
2015-06-29,796.00,874.50,793.50,807.00,4040900,784.446
2015-06-22,823.00,833.18,811.825,814.00,2239400,784.473
2015-06-15,835.00,839.50,803.96,812.50,3045100,783.028
2015-06-08,822.50,856.50,815.50,837.50,3292600,807.121
2015-06-01,866.50,878.00,820.82,821.50,4774900,791.701
2015-05-25,869.00,879.50,858.50,862.00,2419100,830.732
2015-05-18,884.50,891.50,860.50,869.00,3423100,837.478
2015-05-11,841.00,881.50,828.50,878.00,3400800,846.152
2015-05-04,821.50,880.00,795.00,842.00,3783100,811.458
2015-04-27,838.00,851.50,815.375,821.50,2668200,791.701
2015-04-20,851.50,863.50,832.50,838.00,2445600,807.603
2015-04-13,870.50,872.67,846.50,847.00,2122600,816.276
2015-04-06,838.50,871.50,838.50,870.00,1376000,838.442
2015-03-30,857.50,857.50,829.00,838.50,2769400,808.085
2015-03-23,869.00,880.00,839.00,849.50,2395400,818.686
2015-03-16,825.00,869.00,825.00,867.00,3325000,828.878
2015-03-09,836.50,838.50,800.00,824.50,2905100,788.247
2015-03-02,837.50,866.138,834.675,839.50,3455700,802.587
2015-02-23,821.50,831.50,813.00,828.50,2747100,792.071
2015-02-16,828.50,835.00,806.081,817.50,3541200,781.555
2015-02-09,838.00,838.00,817.613,831.50,2790000,794.939
2015-02-02,834.50,855.50,827.50,840.00,3133500,803.065
2015-01-26,834.00,845.00,816.00,829.50,3009100,793.027
2015-01-19,800.00,838.00,793.125,833.50,3088700,796.851
2015-01-12,777.50,800.00,776.313,800.00,3267100,764.824
2015-01-05,761.00,784.00,755.00,773.50,3297900,739.489
2014-12-29,782.50,788.50,760.50,762.00,1417000,722.024
2014-12-22,771.00,786.00,768.00,781.50,1093500,740.501
2014-12-15,742.00,767.50,719.00,767.50,5498900,727.235
2014-12-08,773.50,774.50,743.00,743.00,2717300,704.02
2014-12-01,767.50,784.00,765.50,775.50,3590000,734.815
2014-11-24,747.50,771.375,746.50,768.00,2961300,727.709
2014-11-17,729.50,755.00,729.50,747.50,4315900,708.284
2014-11-10,729.50,741.00,717.50,734.50,3337400,695.966
2014-11-03,728.50,740.50,717.00,727.50,3747400,689.333
2014-10-27,719.50,728.50,703.50,728.50,2960300,690.281
2014-10-20,684.50,723.50,683.00,714.00,4285300,676.542
2014-10-13,676.00,689.00,649.00,687.00,4186900,650.958
2014-10-06,690.50,692.29,671.125,680.00,2743000,644.326
2014-09-29,705.00,709.00,683.68,688.50,3624100,652.38
2014-09-22,716.00,717.00,688.00,706.00,2737200,662.372
2014-09-15,716.50,731.875,699.00,716.00,3276800,671.754
2014-09-08,732.50,733.25,715.50,720.00,1590000,675.507
2014-09-01,730.00,735.00,720.50,732.50,2444300,687.234
2014-08-25,720.00,736.00,720.00,730.50,1476800,685.358
2014-08-18,733.00,736.00,719.50,720.00,2091800,675.507
2014-08-11,686.50,737.00,686.00,730.50,3264600,685.358
2014-08-04,700.50,703.50,677.00,683.00,2724200,640.793
2014-07-28,720.00,725.50,696.00,699.00,2679900,655.804
2014-07-21,716.50,736.50,707.50,717.00,2522300,672.692
2014-07-14,692.00,718.00,688.50,718.00,2419300,673.63
2014-07-07,694.00,703.50,676.00,691.50,2501400,648.768
2014-06-30,707.50,710.50,693.50,693.50,2133000,650.644
2014-06-23,685.00,711.50,675.50,707.50,2483000,657.437
2014-06-16,685.00,692.50,677.32,686.50,3178500,637.923
2014-06-09,726.00,731.25,685.50,686.00,2545500,637.459
2014-06-02,718.50,724.00,711.50,724.00,3828900,672.77
2014-05-26,708.50,722.50,692.00,715.00,2910500,664.407
2014-05-19,704.00,715.00,693.50,708.50,2269100,658.367
2014-05-12,715.50,722.50,695.86,702.00,3373100,652.326
2014-05-05,686.50,715.00,686.50,712.50,1880600,662.083
2014-04-28,694.50,702.763,683.50,686.50,2563000,637.923
2014-04-21,673.00,696.563,673.00,681.00,1784400,632.812
2014-04-14,651.00,677.00,645.36,673.00,1806300,625.379
2014-04-07,667.00,671.395,653.50,655.00,2205300,608.652
2014-03-31,660.00,672.50,650.86,672.00,2644100,624.449
2014-03-24,659.00,671.50,654.50,659.00,2047700,612.369
2014-03-17,663.00,681.50,656.82,660.00,3317300,613.298
2014-03-10,689.50,694.00,660.00,663.00,3107800,609.921
2014-03-03,689.00,704.50,685.50,689.50,2304800,634.299
2014-02-24,698.00,704.00,689.938,697.00,2646400,641.199
2014-02-17,667.50,706.00,666.00,701.00,3229300,644.878
2014-02-10,670.50,681.50,664.00,664.50,3188900,611.301
2014-02-03,652.50,672.50,648.00,668.00,2606000,614.52
2014-01-27,670.00,683.495,650.00,656.50,3459400,603.941
2014-01-20,660.50,676.52,657.00,664.50,3702000,611.301
2014-01-13,638.50,667.562,637.75,664.00,3699300,610.841
2014-01-06,620.00,643.00,616.625,638.50,2771900,587.382
2013-12-30,624.00,631.875,616.00,622.00,1476100,565.348
2013-12-23,620.00,632.50,617.50,625.50,836800,568.529
2013-12-16,595.50,619.50,593.00,619.50,3132100,563.075
2013-12-09,602.00,607.50,588.00,598.00,2449300,543.534
2013-12-02,609.00,611.677,595.00,601.00,2181000,546.26
2013-11-25,607.00,614.50,606.00,611.00,1908700,555.35
2013-11-18,616.00,617.50,597.905,605.50,2686000,550.351
2013-11-11,606.00,623.50,605.00,617.50,2869100,561.258
2013-11-04,612.50,619.50,602.00,615.00,2566900,558.985
2013-10-28,628.50,633.50,609.00,611.50,2275100,555.804
2013-10-21,610.00,641.42,507.00,628.00,3581000,570.801
2013-10-14,589.00,610.50,588.50,608.00,2409200,552.623
2013-10-07,575.50,592.818,562.847,591.00,2372100,537.171
2013-09-30,580.00,582.50,568.00,578.00,2563800,525.355
2013-09-23,587.00,592.00,577.945,586.00,2070900,525.751
2013-09-16,590.00,598.50,577.50,588.50,3643000,527.994
2013-09-09,554.00,582.50,550.86,582.50,3005700,522.611
2013-09-02,563.50,571.196,543.50,549.50,3551400,493.004
2013-08-26,571.00,573.50,556.50,558.00,2540000,500.63
2013-08-19,575.50,577.00,565.00,571.00,2986200,512.293
2013-08-12,586.50,590.50,565.50,575.00,2692200,515.882
2013-08-05,597.00,604.00,580.888,584.00,3253200,523.957
2013-07-29,597.50,610.50,591.00,597.50,2677000,536.069
2013-07-22,620.50,625.00,593.00,596.50,2841300,535.171
2013-07-15,617.00,622.50,603.00,618.00,2838100,554.461
2013-07-08,595.50,619.50,592.00,614.50,2853500,551.321
2013-07-01,570.00,602.00,563.50,591.50,4302800,530.686
2013-06-24,571.50,573.82,548.445,566.50,4974100,501.026
2013-06-17,593.00,600.50,569.50,571.50,3819800,505.449
2013-06-10,589.00,602.442,570.60,595.50,3684100,526.675
2013-06-03,605.50,613.621,579.00,591.50,3474400,523.137
2013-05-27,631.50,647.50,605.50,609.00,2734200,538.614
2013-05-20,651.50,659.50,624.50,631.50,3586700,558.514
2013-05-13,627.00,651.50,614.50,649.00,3809800,573.991
2013-05-06,598.00,628.00,598.00,625.50,2473500,553.207
2013-04-29,595.00,606.50,586.50,598.00,2989600,528.886
2013-04-22,578.00,594.00,574.00,594.00,2647200,525.348
2013-04-15,583.00,586.574,569.50,572.50,3689200,506.333
2013-04-08,548.00,587.652,544.50,586.00,6169600,518.273
2013-04-01,543.50,558.00,543.00,544.00,3126700,481.127
2013-03-25,554.00,555.18,536.00,543.50,3575100,480.685
2013-03-18,544.50,556.933,543.50,554.00,4724000,482.615
2013-03-11,585.50,585.50,549.00,555.00,7210000,483.486
2013-03-04,573.50,586.50,570.00,584.50,1744900,509.185
2013-02-25,575.50,577.663,556.00,574.00,3715200,500.038
2013-02-18,584.00,588.00,573.50,579.00,2171700,504.393
2013-02-11,565.50,584.50,561.50,581.00,1986800,506.136
2013-02-04,562.50,573.50,556.50,567.50,2472500,494.375
2013-01-28,562.50,570.50,559.00,564.00,3225900,491.326
2013-01-21,567.00,571.20,555.50,564.50,2344000,491.762
2013-01-14,570.00,576.50,559.00,568.00,2546100,494.811
2013-01-07,576.00,581.00,562.50,569.50,2065500,496.118
2012-12-31,564.00,578.50,559.36,577.00,1258300,496.902
2012-12-24,569.00,576.00,564.015,569.00,535800,490.012
2012-12-17,563.00,571.00,552.00,568.00,2460600,489.151
2012-12-10,556.00,563.50,551.50,561.00,1776700,483.123
2012-12-03,550.00,555.72,546.50,555.00,1956500,477.956
2012-11-26,540.50,552.50,535.00,550.00,2658300,473.65
2012-11-19,510.00,536.00,510.00,535.00,2000300,460.732
2012-11-12,520.00,525.00,506.00,506.00,1813600,435.758
2012-11-05,533.50,544.50,518.00,520.50,1926300,448.245
2012-10-29,531.50,541.50,527.00,536.00,2338000,461.593
2012-10-22,538.00,539.00,526.00,531.50,1758400,457.718
2012-10-15,522.50,541.00,521.50,538.50,3298500,463.746
2012-10-08,518.00,527.50,507.883,522.00,3694500,449.537
2012-10-01,521.00,530.75,512.00,521.50,2255900,449.106
2012-09-24,525.00,530.50,519.50,522.00,2201000,443.891
2012-09-17,546.50,548.50,526.00,526.50,2615800,447.717
2012-09-10,540.50,550.00,533.85,547.50,2975400,465.575
2012-09-03,540.50,544.50,524.143,542.50,3278900,461.323
2012-08-27,538.00,543.50,532.50,539.50,1321200,458.772
2012-08-20,541.50,551.50,535.00,538.00,1763200,457.497
2012-08-13,541.50,549.50,537.00,540.00,1733700,459.197
2012-08-06,545.50,554.50,537.50,539.00,2475500,458.347
2012-07-30,536.50,554.50,532.727,548.50,1816800,466.425
2012-07-23,529.00,537.00,520.50,536.50,2315000,456.221
2012-07-16,528.50,542.50,525.00,530.50,2860600,451.119
2012-07-09,517.00,529.40,510.00,525.50,2089100,446.867
2012-07-02,510.00,525.00,505.00,513.50,1917400,436.663
