Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,3394.00,3414.50,3194.00,3203.00,670400,3203.00
2016-02-15,3238.00,3425.00,3140.00,3363.00,687000,3363.00
2016-02-08,3404.00,3418.00,2986.00,3181.00,1381200,3181.00
2016-02-01,3542.00,3603.00,3382.00,3390.00,679700,3390.00
2016-01-25,3494.00,3572.24,3475.00,3535.00,658500,3535.00
2016-01-18,3510.00,3584.00,3357.51,3465.00,597700,3465.00
2016-01-11,3487.00,3722.31,3440.00,3510.00,669800,3510.00
2016-01-04,3654.00,3677.00,3414.00,3499.00,428600,3499.00
2015-12-29,3646.00,3731.00,3602.31,3688.00,213800,3688.00
2015-12-21,3553.00,3702.00,3536.70,3613.00,454500,3613.00
2015-12-14,3513.00,3788.00,3499.00,3554.00,702000,3554.00
2015-12-07,3650.00,3676.00,3490.36,3498.00,564500,3404.894
2015-11-30,3133.00,3690.00,3104.40,3602.00,787200,3506.125
2015-11-23,3063.00,3200.00,2994.00,3135.00,386400,3051.556
2015-11-16,3006.00,3153.00,2985.06,3080.00,361800,2998.02
2015-11-09,3114.00,3172.28,3026.00,3040.00,526400,2959.084
2015-11-02,3293.00,3353.00,3026.00,3109.00,576100,3026.248
2015-10-26,3280.00,3337.00,3248.00,3318.00,305600,3229.685
2015-10-19,3191.00,3308.00,3183.00,3299.00,363200,3211.19
2015-10-12,3251.00,3273.00,3144.00,3193.00,453500,3108.012
2015-10-05,3369.00,3440.00,3234.51,3256.00,429000,3169.335
2015-09-28,3443.00,3506.00,3290.00,3328.00,580200,3239.419
2015-09-21,3394.00,3479.20,3294.72,3460.00,470900,3367.905
2015-09-14,3483.00,3531.00,3371.00,3395.00,1019000,3304.635
2015-09-07,3431.00,3524.00,3356.00,3470.00,408500,3377.639
2015-08-31,3372.00,3461.00,3224.00,3399.00,458200,3308.529
2015-08-24,3237.00,3372.00,3068.00,3372.00,681000,3282.248
2015-08-17,3460.00,3495.00,3316.00,3316.00,635100,3227.738
2015-08-10,3502.00,3570.00,3396.00,3442.00,579800,3350.384
2015-08-03,3358.00,3509.00,3307.00,3484.00,428500,3303.46
2015-07-27,3253.00,3400.00,3207.00,3369.00,443600,3194.42
2015-07-20,3255.00,3329.00,3204.41,3269.00,411000,3099.602
2015-07-13,3328.00,3361.37,3234.00,3252.00,430100,3083.483
2015-07-06,3363.00,3440.00,3066.00,3279.00,738600,3109.083
2015-06-29,3283.00,3447.00,3271.00,3391.00,524000,3215.28
2015-06-22,3435.00,3472.00,3294.00,3362.00,601900,3187.782
2015-06-15,3144.00,3516.00,3102.00,3405.00,840200,3228.554
2015-06-08,3087.00,3178.00,3032.00,3172.00,403100,3007.628
2015-06-01,3115.00,3198.00,3031.46,3074.00,534800,2914.707
2015-05-25,3034.00,3149.00,3002.00,3094.00,477000,2933.67
2015-05-18,2886.00,3059.00,2883.00,3034.00,410400,2876.779
2015-05-11,2714.00,2915.00,2708.00,2892.00,710000,2742.138
2015-05-04,2532.00,2850.00,2431.00,2737.00,849700,2595.17
2015-04-27,2656.00,2672.00,2467.22,2532.00,717800,2400.793
2015-04-20,2676.00,2705.00,2597.54,2639.00,398000,2502.248
2015-04-13,2735.00,2739.24,2638.00,2661.00,555000,2523.108
2015-04-06,2644.00,2759.37,2607.00,2746.00,402400,2603.703
2015-03-30,2672.00,2701.00,2596.25,2644.00,352500,2506.989
2015-03-23,2667.00,2755.00,2629.00,2673.00,403600,2534.486
2015-03-16,2649.00,2693.00,2573.00,2660.00,479100,2522.16
2015-03-09,2642.00,2658.00,2545.00,2634.00,345700,2497.507
2015-03-02,2607.00,2720.00,2607.00,2648.00,466000,2510.782
2015-02-23,2597.00,2627.08,2563.00,2617.00,323200,2481.388
2015-02-16,2519.00,2587.00,2503.00,2568.00,347800,2434.927
2015-02-09,2508.00,2611.00,2461.00,2516.00,513000,2385.622
2015-02-02,2421.00,2535.00,2401.00,2531.00,487500,2399.844
2015-01-26,2413.00,2472.00,2356.00,2423.00,409800,2297.441
2015-01-19,2306.00,2387.00,2264.00,2356.00,497800,2233.913
2015-01-12,2342.00,2373.00,2285.00,2309.00,567300,2189.348
2015-01-05,2463.00,2519.00,2315.02,2345.00,523400,2223.483
2014-12-29,2520.00,2587.66,2437.00,2465.00,230800,2337.265
2014-12-22,2490.00,2539.00,2448.98,2501.00,150200,2371.399
2014-12-15,2476.00,2563.00,2389.00,2487.00,782800,2358.125
2014-12-08,2595.00,2607.00,2439.00,2480.00,496400,2266.868
2014-12-01,2557.00,2667.00,2458.00,2596.00,760400,2372.898
2014-11-24,2445.00,2595.36,2410.71,2567.00,498900,2346.391
2014-11-17,2346.00,2477.00,2333.78,2432.00,305600,2222.993
2014-11-10,2232.00,2366.00,2227.55,2360.00,392500,2157.18
2014-11-03,2268.00,2294.43,2196.00,2228.00,338800,2036.525
2014-10-27,2246.00,2317.00,2221.00,2280.00,400500,2084.056
2014-10-20,2185.00,2325.00,2174.00,2257.00,570900,2063.032
2014-10-13,2051.00,2216.00,2033.00,2183.00,917500,1995.392
2014-10-06,2260.00,2267.26,2042.32,2063.00,540300,1885.705
2014-09-29,2257.00,2285.12,2191.60,2243.00,366800,2050.236
2014-09-22,2370.00,2379.00,2196.00,2258.00,385500,2063.946
2014-09-15,2349.00,2401.00,2331.55,2377.00,457700,2172.719
2014-09-08,2368.00,2400.00,2300.20,2365.00,328100,2161.751
2014-09-01,2389.00,2466.00,2366.00,2376.00,370000,2171.805
2014-08-25,2477.00,2536.00,2377.00,2398.00,267200,2191.915
2014-08-18,2549.00,2587.00,2386.00,2477.00,399200,2264.125
2014-08-11,2424.00,2552.00,2408.00,2531.00,257300,2232.875
2014-08-04,2459.00,2459.00,2317.00,2397.00,286200,2114.659
2014-07-28,2509.00,2518.00,2395.00,2445.00,273400,2157.005
2014-07-21,2475.00,2537.00,2389.00,2505.00,349300,2209.938
2014-07-14,2385.00,2478.00,2363.00,2457.00,344600,2167.592
2014-07-07,2494.00,2502.00,2317.00,2381.00,503500,2100.544
2014-06-30,2442.00,2522.00,2387.00,2490.00,424700,2196.705
2014-06-23,2317.00,2454.18,2254.00,2424.00,422200,2138.479
2014-06-16,2288.00,2399.00,2140.00,2320.00,756200,2046.729
2014-06-09,2384.00,2442.00,2229.00,2282.00,361600,2013.205
2014-06-02,2271.00,2376.00,2246.00,2376.00,409400,2096.133
2014-05-26,2259.00,2309.00,2222.00,2255.00,232000,1989.385
2014-05-19,2212.00,2279.00,2166.00,2259.00,361700,1992.914
2014-05-12,2400.00,2409.00,2173.00,2211.00,355600,1950.568
2014-05-05,2412.00,2472.00,2349.31,2382.00,305000,2101.426
2014-04-28,2302.00,2448.00,2240.00,2412.00,422700,2127.892
2014-04-21,2418.00,2490.00,2293.00,2307.00,335500,2035.26
2014-04-14,2381.00,2434.00,2309.85,2418.00,252200,2133.186
2014-04-07,2560.00,2566.00,2372.82,2387.00,369700,2105.837
2014-03-31,2622.00,2663.00,2550.00,2581.00,268100,2276.986
2014-03-24,2535.00,2655.00,2535.00,2609.00,294900,2301.688
2014-03-17,2701.00,2756.00,2535.75,2536.00,693300,2237.286
2014-03-10,2686.00,2704.00,2515.85,2642.00,358100,2330.801
2014-03-03,2701.00,2774.00,2662.00,2688.00,313500,2371.382
2014-02-24,2735.00,2808.00,2664.00,2741.00,320700,2418.14
2014-02-17,2621.00,2759.00,2608.00,2743.00,223400,2419.904
2014-02-10,2570.00,2653.00,2570.00,2614.00,232500,2306.099
2014-02-03,2581.00,2612.00,2451.00,2573.00,294100,2269.928
2014-01-27,2533.00,2648.00,2448.00,2587.00,304200,2282.279
2014-01-20,2649.00,2665.00,2518.00,2538.00,217200,2239.051
2014-01-13,2733.00,2742.24,2610.00,2651.00,212000,2338.741
2014-01-06,2658.00,2737.00,2587.00,2727.00,353000,2405.789
2013-12-30,2553.00,2658.00,2528.00,2644.00,238300,2332.565
2013-12-23,2503.00,2559.00,2488.00,2553.00,68500,2252.284
2013-12-16,2517.00,2561.00,2427.37,2493.00,358900,2199.351
2013-12-09,2562.00,2590.20,2485.00,2514.00,366300,2129.622
2013-12-02,2351.00,2560.00,2222.70,2537.00,555800,2149.105
2013-11-25,2404.00,2448.00,2294.98,2355.00,394700,1994.932
2013-11-18,2219.00,2399.00,2199.00,2376.00,362300,2012.721
2013-11-11,2258.00,2278.60,2195.00,2217.00,251200,1878.031
2013-11-04,2355.00,2358.00,2200.00,2260.00,323100,1914.457
2013-10-28,2407.00,2461.00,2315.00,2347.00,390400,1988.155
2013-10-21,2391.00,2452.00,2356.00,2400.00,245700,2033.052
2013-10-14,2231.00,2374.00,2222.00,2374.00,226900,2011.027
2013-10-07,2091.00,2245.00,2057.00,2232.00,343900,1890.738
2013-09-30,2031.00,2148.00,2031.00,2100.00,344900,1778.92
2013-09-23,2049.00,2084.00,2003.00,2054.00,374700,1739.953
