Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,755.00,801.10,755.00,795.00,10774800,795.00
2016-02-15,715.70,756.80,679.90,732.40,14585900,732.40
2016-02-08,714.70,730.00,607.50,696.60,13616300,696.60
2016-02-01,682.10,727.50,619.60,709.20,15577000,709.20
2016-01-25,658.00,703.60,616.00,676.40,15681300,676.40
2016-01-18,615.90,677.20,571.60,648.90,18279900,648.90
2016-01-11,645.40,664.30,607.40,615.00,18129800,615.00
2016-01-04,750.00,764.00,652.10,652.10,13012500,652.10
2015-12-29,777.20,782.50,750.20,760.00,5387300,760.00
2015-12-21,719.50,795.00,715.70,776.50,7785300,776.50
2015-12-14,693.50,722.30,665.70,717.20,13621200,717.20
2015-12-07,789.10,790.40,686.10,694.20,13599900,694.20
2015-11-30,803.00,828.10,755.00,787.70,13938900,787.70
2015-11-23,860.10,890.00,797.50,807.60,12375200,807.60
2015-11-16,880.00,916.40,852.50,885.50,10296700,885.50
2015-11-09,965.00,993.70,877.30,883.40,13750800,883.40
2015-11-02,1030.00,1131.98,953.30,975.00,11686000,975.00
2015-10-26,1134.50,1152.50,1037.00,1040.50,8813600,1040.50
2015-10-19,1126.00,1164.50,1068.50,1140.50,8365800,1140.50
2015-10-12,1186.00,1203.50,1127.00,1129.50,8593200,1129.50
2015-10-05,1080.00,1200.00,1048.00,1194.50,14017500,1194.50
2015-09-28,1028.50,1047.50,951.00,1042.00,12333200,1042.00
2015-09-21,1086.50,1101.50,1010.00,1026.00,9723800,1026.00
2015-09-14,1064.50,1150.18,1031.50,1098.00,13169800,1098.00
2015-09-07,1064.50,1149.64,1045.00,1057.50,10476600,1057.50
2015-08-31,1132.00,1132.00,1040.50,1052.00,10356100,1014.424
2015-08-24,1019.00,1137.00,955.60,1132.00,16192500,1091.567
2015-08-17,1149.50,1151.00,1063.50,1065.50,8604800,1027.442
2015-08-10,1192.50,1209.50,1108.50,1150.00,11088100,1108.924
2015-08-03,1174.00,1225.00,1131.50,1191.00,9005800,1148.46
2015-07-27,1145.00,1191.00,1121.00,1182.50,9513200,1140.263
2015-07-20,1237.00,1257.50,1117.50,1123.50,8024200,1083.37
2015-07-13,1236.50,1259.50,1206.00,1245.00,7932900,1200.531
2015-07-06,1229.00,1250.00,1168.00,1227.50,10123400,1183.656
2015-06-29,1279.50,1310.00,1238.93,1248.50,7920800,1203.906
2015-06-22,1343.00,1418.03,1301.50,1301.50,7284000,1255.013
2015-06-15,1331.00,1345.00,1300.00,1325.50,8344300,1278.155
2015-06-08,1322.00,1371.00,1298.22,1340.50,8000300,1292.62
2015-06-01,1379.50,1393.50,1300.00,1327.00,8858500,1279.602
2015-05-25,1408.50,1430.78,1347.50,1379.50,5935500,1330.227
2015-05-18,1440.00,1477.50,1383.00,1408.50,10077100,1358.191
2015-05-11,1452.60,1490.37,1419.96,1429.75,8320300,689.341
2015-05-04,1499.23,1527.21,1419.96,1455.40,8593900,701.708
2015-04-27,1469.39,1520.22,1436.28,1499.23,8299400,722.84
2015-04-20,1357.00,1478.71,1352.34,1458.66,8477900,703.28
2015-04-13,1343.01,1398.51,1306.03,1348.61,9784900,650.22
2015-04-06,1335.09,1406.43,1325.29,1364.93,7846100,658.089
2015-03-30,2833.38,2877.22,1335.09,1335.09,7015200,643.701
2015-03-23,2872.56,3005.00,2764.10,2811.94,10959300,1355.751
2015-03-16,2606.76,2870.70,2598.82,2870.70,11596500,1384.082
2015-03-09,2871.62,2893.96,2582.50,2591.84,9334500,1249.632
2015-03-02,3040.44,3065.38,2880.96,2892.14,8572800,1351.739
2015-02-23,2934.12,3115.98,2865.10,3015.26,10276900,1409.284
2015-02-16,2910.80,3060.96,2893.08,2949.04,8810300,1378.333
2015-02-09,2801.68,2930.38,2711.68,2926.66,9209100,1367.873
2015-02-02,2718.68,2963.02,2709.34,2807.28,11616300,1312.077
2015-01-26,2611.42,2724.26,2565.54,2691.62,8336700,1258.02
2015-01-19,2594.62,2766.24,2525.62,2658.04,9581300,1242.325
2015-01-12,2569.44,2601.16,2326.96,2589.04,12228000,1210.075
2015-01-05,2564.78,2601.16,2417.42,2566.64,8611800,1199.606
2014-12-29,2639.40,2655.26,2499.64,2570.38,2931000,1201.354
2014-12-22,2603.96,2629.14,2501.68,2553.60,2753800,1193.511
2014-12-15,2459.40,2581.58,2331.92,2569.44,14392700,1200.915
2014-12-08,2720.54,2731.54,2467.78,2471.52,10404500,1155.148
2014-12-01,2669.24,2875.36,2645.00,2749.44,9920100,1285.044
2014-11-24,3087.06,3088.00,2814.74,2829.66,10326600,1322.537
2014-11-17,3090.80,3237.56,2923.86,3100.12,9775400,1448.946
2014-11-10,3138.36,3186.86,3005.00,3092.66,6367000,1445.459
2014-11-03,2999.40,3142.10,2971.42,3126.24,8273200,1461.154
2014-10-27,3077.74,3091.72,2965.82,3004.06,9334000,1404.049
2014-10-20,3143.02,3173.80,3026.44,3034.84,8886100,1418.435
2014-10-13,3056.30,3172.88,2990.80,3138.36,13105400,1466.819
2014-10-06,3088.94,3184.06,3002.20,3009.66,11145900,1406.666
2014-09-29,3198.98,3230.70,3054.42,3078.68,9736400,1438.925
2014-09-22,3295.04,3356.60,3207.38,3230.70,11188500,1509.977
2014-09-15,3441.48,3463.86,3334.22,3345.42,7631800,1563.595
2014-09-08,3525.42,3560.86,3431.04,3448.00,6513400,1611.539
2014-09-01,3558.06,3614.94,3469.24,3537.54,6966000,1653.389
2014-08-25,3626.14,3658.78,3520.76,3558.06,6105400,1627.687
