Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,162.80,165.75,160.445,165.15,20956600,165.15
2016-02-15,162.00,169.50,155.60,161.70,45705100,161.70
2016-02-08,177.85,177.85,147.75,157.20,73242900,157.20
2016-02-01,188.90,188.90,163.50,173.15,57402800,173.15
2016-01-25,191.95,192.25,175.15,186.00,49010200,186.00
2016-01-18,191.30,198.00,179.902,190.75,48096200,190.75
2016-01-11,200.00,205.80,190.97,191.80,44956100,191.80
2016-01-04,216.35,217.60,200.15,200.15,30864400,200.15
2015-12-29,221.70,224.85,217.55,218.90,12573100,218.90
2015-12-21,216.30,223.80,215.75,221.70,16923600,221.70
2015-12-14,213.85,221.90,209.05,217.60,36623600,217.60
2015-12-07,231.85,232.25,209.382,211.20,36758300,211.20
2015-11-30,223.50,238.10,221.50,229.60,39778100,229.60
2015-11-23,220.50,226.03,215.40,224.30,27838300,224.30
2015-11-16,223.00,231.55,221.30,221.90,33066000,221.90
2015-11-09,235.00,238.45,223.15,225.10,36492400,225.10
2015-11-02,230.40,237.81,226.70,232.40,45843900,232.40
2015-10-26,252.00,253.85,230.70,232.00,42701100,231.001
2015-10-19,251.50,255.75,246.10,251.25,31880200,250.169
2015-10-12,256.85,257.75,241.792,250.80,31579400,249.721
2015-10-05,253.70,259.50,251.55,257.00,27354800,255.894
2015-09-28,254.15,255.20,236.65,248.55,37073500,247.48
2015-09-21,251.80,257.20,245.90,254.95,29507600,253.853
2015-09-14,258.45,263.75,250.20,253.25,41810800,252.16
2015-09-07,252.25,266.41,251.65,258.45,26654800,257.338
2015-08-31,261.45,265.95,250.00,250.90,26260000,249.82
2015-08-24,247.60,264.35,237.30,261.45,59612800,260.325
2015-08-17,276.90,277.20,256.80,256.80,27789000,255.695
2015-08-10,282.20,282.85,269.40,274.35,37383300,273.169
2015-08-03,287.55,289.90,279.35,281.25,39544500,280.04
2015-07-27,280.10,289.45,275.70,288.95,42737500,286.686
2015-07-20,280.10,284.75,279.40,282.15,29612500,279.939
2015-07-13,272.05,281.25,270.85,280.10,38889400,277.906
2015-07-06,259.20,270.45,251.80,268.05,48188000,265.95
2015-06-29,263.50,269.10,260.50,262.95,35345400,260.89
2015-06-22,269.00,276.619,267.05,272.35,38494900,270.216
2015-06-15,267.35,268.604,258.20,265.75,40551300,263.668
2015-06-08,265.50,271.35,258.85,269.70,35830500,267.587
2015-06-01,270.00,273.35,262.75,265.45,34659000,263.37
2015-05-25,270.15,272.00,263.45,270.00,30955900,267.885
2015-05-18,261.00,273.40,258.80,270.15,43701100,268.033
2015-05-11,258.00,264.95,256.40,261.65,37517400,259.60
2015-05-04,254.35,265.25,243.05,258.05,41461300,256.028
2015-04-27,263.25,265.00,252.00,254.35,37394200,251.346
2015-04-20,255.55,265.25,252.35,261.75,36283900,258.658
2015-04-13,255.90,264.15,254.075,255.30,38574500,252.284
2015-04-06,254.75,259.90,254.75,257.05,27609900,254.014
2015-03-30,247.40,255.51,242.00,254.75,33888800,251.741
2015-03-23,255.85,260.00,243.15,244.25,38267300,241.365
2015-03-16,251.60,256.719,238.783,255.30,41851500,252.284
2015-03-09,263.75,264.85,248.15,250.00,39277900,247.047
2015-03-02,255.00,268.17,252.90,265.00,51029400,258.381
2015-02-23,264.00,269.939,256.00,256.90,31319200,250.483
2015-02-16,254.30,264.216,254.221,261.50,33710800,254.968
2015-02-09,253.40,260.25,248.40,256.45,40373900,250.044
2015-02-02,236.55,257.60,233.25,255.45,45382700,249.069
2015-01-26,240.35,243.00,233.70,234.15,28551400,228.301
2015-01-19,224.15,246.167,223.05,243.15,48839300,237.077
2015-01-12,231.35,234.90,219.544,224.35,44263800,218.746
2015-01-05,242.30,243.15,228.30,231.00,40358800,225.23
2014-12-29,244.50,246.51,237.873,243.15,14301700,237.077
2014-12-22,239.30,244.10,238.00,243.15,9150900,237.077
2014-12-15,231.05,239.835,220.946,237.70,51686200,231.763
2014-12-08,248.20,249.87,231.80,232.30,32396500,226.498
2014-12-01,243.50,257.647,239.175,249.45,31332400,243.219
2014-11-24,236.20,246.50,235.65,245.15,34441800,239.027
2014-11-17,230.45,238.50,229.848,236.25,38234300,230.349
2014-11-10,234.65,236.655,225.15,232.00,31351800,226.205
2014-11-03,240.00,251.45,227.10,234.15,46197300,228.301
2014-10-27,229.55,245.15,217.00,240.80,90831500,233.799
2014-10-20,212.70,227.025,211.55,226.35,46643000,219.769
2014-10-13,221.25,228.90,204.05,213.10,72498100,206.904
2014-10-06,225.65,234.371,222.60,223.90,49082100,217.39
2014-09-29,229.55,230.25,220.80,224.60,38256300,218.07
2014-09-22,233.00,235.629,225.65,227.75,38787700,221.128
2014-09-15,230.00,238.95,226.50,234.15,44146900,227.342
2014-09-08,225.00,231.95,220.65,230.00,35981500,223.313
2014-09-01,224.90,232.50,218.35,226.25,35764600,219.672
2014-08-25,222.80,227.45,222.80,224.45,22221300,217.924
2014-08-18,218.85,223.60,217.80,222.80,28138400,216.322
2014-08-11,215.90,221.295,214.40,217.60,30761400,211.274
2014-08-04,225.10,227.407,210.35,214.20,33730800,207.972
2014-07-28,218.50,230.865,216.05,224.25,59840700,216.749
2014-07-21,210.80,220.071,208.35,218.05,39046600,210.756
2014-07-14,206.85,217.61,205.35,211.80,44770800,204.715
2014-07-07,218.90,220.75,201.75,207.90,52941900,200.946
2014-06-30,217.10,221.343,211.80,218.55,36082200,211.24
2014-06-23,235.25,250.00,209.40,216.05,82733500,208.823
2014-06-16,238.15,240.40,234.00,234.60,40849100,226.753
2014-06-09,243.05,245.926,236.60,238.70,25533100,230.716
2014-06-02,248.40,249.45,237.80,242.70,41888600,234.582
2014-05-26,246.60,249.428,242.30,247.00,38902000,238.738
2014-05-19,240.00,247.544,235.75,246.60,43629700,238.351
2014-05-12,259.00,259.70,239.30,241.55,45892000,233.47
2014-05-05,258.50,267.55,239.10,260.15,81589400,250.463
2014-04-28,249.00,258.603,244.80,258.50,40456100,248.875
2014-04-21,246.50,253.55,244.90,248.85,33874600,239.584
2014-04-14,234.90,250.15,230.95,246.50,58129900,237.322
2014-04-07,246.45,248.05,232.976,236.05,46310100,227.261
2014-03-31,231.90,249.00,231.10,248.15,55498800,238.91
2014-03-24,237.60,250.00,227.65,231.10,48140800,222.495
2014-03-17,232.10,243.30,229.95,235.90,63676000,227.116
2014-03-10,245.50,248.355,228.289,231.15,72752800,222.543
2014-03-03,249.35,256.289,245.05,248.35,42000200,239.103
2014-02-24,257.30,260.477,249.60,252.10,49225700,242.713
2014-02-17,253.00,262.546,252.50,258.00,48870000,248.394
2014-02-10,272.80,278.00,251.10,253.00,88102900,240.317
2014-02-03,270.85,273.45,261.05,271.70,42312600,258.08
2014-01-27,272.00,284.80,267.55,272.50,51295400,258.839
2014-01-20,284.50,286.383,270.839,272.25,49075200,258.602
2014-01-13,286.50,298.132,286.15,288.60,52783900,274.132
2014-01-06,271.55,289.711,271.20,283.60,52004800,269.383
2013-12-30,272.50,274.651,268.35,272.85,17799300,259.172
2013-12-23,259.35,271.117,259.35,269.70,11948400,256.18
2013-12-16,250.30,261.208,250.20,259.70,46080800,246.681
2013-12-09,267.55,268.60,250.982,251.45,36139600,238.845
2013-12-02,272.85,274.60,258.85,265.65,36800100,252.333
2013-11-25,258.00,274.861,257.60,271.70,46309400,258.08
2013-11-18,249.40,260.668,248.65,256.95,30656700,244.069
2013-11-11,256.90,259.40,247.85,249.45,36808800,236.945
2013-11-04,257.60,260.711,246.65,255.30,60840400,242.502
2013-10-28,269.25,276.897,254.55,256.30,72514500,242.365
2013-10-21,277.05,277.28,265.15,267.90,48969100,253.335
2013-10-14,276.60,285.581,272.20,277.85,53606500,262.744
2013-10-07,272.00,280.49,265.588,278.00,42345700,262.885
2013-09-30,262.10,275.50,261.25,271.35,49894000,256.597
2013-09-23,271.80,277.656,263.95,265.80,86170000,251.349
2013-09-16,282.666,297.295,272.70,273.45,76441600,258.583
2013-09-09,274.537,285.709,274.04,278.601,34480400,263.454
2013-09-02,264.191,278.047,261.281,274.352,30721900,259.436
2013-08-26,264.976,265.86,256.108,261.743,26505600,247.512
2013-08-19,266.593,270.011,260.496,264.976,26723500,250.57
2013-08-12,266.039,267.386,260.357,266.085,29280700,251.618
2013-08-05,264.33,266.824,259.157,265.207,29657500,250.788
2013-07-29,294.628,295.367,261.42,263.683,71350600,248.398
2013-07-22,296.106,302.526,277.123,295.737,30090800,278.594
2013-07-15,284.606,298.396,281.399,295.598,40313800,278.463
2013-07-08,271.027,284.754,248.487,282.804,40451600,266.411
2013-07-01,261.374,277.816,249.18,269.272,51823100,253.663
2013-06-24,258.741,269.733,254.954,257.217,61000900,242.307
2013-06-17,276.338,281.805,260.075,260.127,56991200,245.048
2013-06-10,284.513,289.225,265.346,274.999,47648100,259.058
2013-06-03,294.49,300.217,278.694,284.329,53084300,267.847
2013-05-27,292.827,305.005,292.827,296.014,35285800,278.855
2013-05-20,301.834,312.411,292.088,292.827,60195600,275.853
2013-05-13,290.056,304.836,281.742,301.88,44000000,284.381
2013-05-06,273.521,291.527,273.521,290.425,49319600,273.59
2013-04-29,269.225,276.154,261.789,273.521,47602000,257.666
2013-04-22,267.794,291.903,264.791,268.533,59825500,251.903
2013-04-15,275.368,277.123,259.434,264.514,36572400,248.133
2013-04-08,260.819,283.978,254.953,276.477,47349600,259.355
2013-04-01,268.948,276.093,252.499,258.649,43430300,242.631
2013-03-25,274.167,277.909,255.877,268.948,46965100,252.293
2013-03-18,286.73,288.091,269.304,269.733,61620000,253.029
2013-03-11,292.735,301.537,284.56,295.645,58020600,277.336
2013-03-04,278.786,295.552,274.953,294.305,43403500,276.079
2013-02-25,286.361,294.434,267.886,280.31,77580100,262.951
2013-02-18,296.799,300.771,282.666,283.59,47655800,266.028
2013-02-11,275.368,305.35,275.276,296.753,82740200,274.77
2013-02-04,276.20,277.558,266.334,275.83,47172700,255.397
2013-01-28,277.585,284.198,272.131,277.123,51403100,256.594
2013-01-21,275.923,280.726,271.524,277.77,41923400,257.193
2013-01-14,276.708,278.325,265.346,274.352,46574000,254.028
2013-01-07,259.572,278.743,254.991,276.80,58607300,256.295
2012-12-31,240.174,257.622,239.943,255.60,27440000,236.665
2012-12-24,243.407,248.21,240.648,241.79,9770700,223.878
2012-12-17,236.617,250.289,233.846,242.945,44342400,224.948
2012-12-10,231.352,238.225,228.165,236.109,47990000,218.618
2012-12-03,227.103,233.107,224.609,232.368,53074400,215.154
2012-11-26,227.795,229.135,219.851,227.241,61270000,210.407
2012-11-19,219.066,236.202,218.65,234.816,50667900,217.421
2012-11-12,211.676,223.981,210.198,216.341,44913700,200.315
2012-11-05,220.313,227.016,209.344,212.60,41973900,196.851
2012-10-29,212.923,226.351,208.905,222.761,52408600,205.236
2012-10-22,215.833,221.857,210.291,214.771,38981200,197.875
2012-10-15,213.616,229.181,213.062,216.018,55267100,199.024
2012-10-08,208.258,266.039,203.224,214.494,46811600,197.619
2012-10-01,198.467,212.508,198.143,210.475,39863300,193.917
2012-09-24,205.672,207.803,195.649,198.467,47785100,182.853
2012-09-17,210.06,217.588,201.469,206.688,49231500,190.428
2012-09-10,190.338,218.928,189.368,211.584,83203200,194.938
2012-09-03,168.399,191.446,165.166,190.661,53794700,175.661
2012-08-27,172.925,176.915,166.644,169.276,27507800,155.959
2012-08-20,179.022,184.749,169.784,172.925,53635300,159.321
2012-08-13,169.045,179.285,167.383,178.144,45504900,164.129
2012-08-06,157.729,172.334,156.251,169.415,51606100,156.087
2012-07-30,155.928,160.60,148.677,158.284,52836800,144.856
2012-07-23,144.474,156.44,136.899,154.265,63685600,141.178
2012-07-16,150.247,152.326,144.012,147.106,49910600,134.627
2012-07-09,152.279,155.512,148.954,149.785,44297600,137.078
2012-07-02,150.986,163.06,144.658,152.187,84557200,139.276
2012-06-25,184.426,185.488,147.799,150.432,102365700,137.67
2012-06-18,189.737,192.924,179.16,185.396,40843000,169.668
2012-06-11,182.901,189.368,169.138,185.488,59460200,169.752
2012-06-04,160.27,181.793,160.27,175.835,32340500,160.918
2012-05-28,170.339,172.417,157.776,160.27,39565800,146.674
2012-05-21,162.579,175.504,161.745,167.844,41507900,153.605
2012-05-14,184.564,184.703,162.025,162.671,70655900,148.871
2012-05-07,192.508,195.474,181.423,187.335,37787700,171.443
2012-04-30,211.26,211.307,191.308,192.508,40840800,176.177
2012-04-23,194.91,207.585,187.354,206.087,51262800,187.601
2012-04-16,196.85,205.626,192.924,197.266,54225000,179.571
2012-04-09,202.577,209.761,190.213,198.513,54021800,180.706
2012-04-02,217.958,222.265,197.266,202.577,44101300,184.406
2012-03-26,229.643,238.465,215.787,217.311,64456400,197.818
2012-03-19,233.569,234.585,217.819,225.856,46317200,205.597
2012-03-12,222.161,237.555,216.295,234.631,64430200,213.585
2012-03-05,234.631,265.53,215.972,222.345,55535100,202.401
2012-02-27,225.948,240.416,221.098,237.171,52026800,215.897
2012-02-20,230.936,235.18,217.542,228.765,51358100,208.245
2012-02-13,218.697,231.814,214.117,229.412,59297900,205.792
2012-02-06,217.172,226.225,207.843,216.202,60456000,193.942
2012-01-30,202.762,219.851,193.986,219.343,55446100,196.76
2012-01-23,204.517,210.383,195.695,205.857,45843800,184.662
2012-01-16,182.624,211.628,180.592,205.672,71023400,184.496
2012-01-09,171.401,186.356,163.272,185.857,59157400,166.722
2012-01-02,162.625,176.648,162.625,172.186,35958500,154.458
