Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,930.00,952.00,929.474,944.50,2236200,938.87
2016-02-15,900.00,947.00,890.50,937.00,3824600,931.415
2016-02-08,981.50,982.00,831.644,885.50,8763900,880.222
2016-02-01,1007.00,1023.00,978.00,983.00,3803400,977.141
2016-01-25,1007.00,1026.00,948.831,993.00,4455500,987.081
2016-01-18,930.00,1003.00,930.00,995.50,3710500,989.566
2016-01-11,943.00,996.00,926.50,933.00,4265400,927.439
2016-01-04,1015.00,1019.14,939.00,943.50,4499800,937.876
2015-12-28,1038.00,1054.00,1032.00,1039.00,861300,1032.807
2015-12-21,1018.00,1052.55,1018.00,1038.00,1243800,1031.813
2015-12-14,1070.00,1073.00,1009.90,1019.00,4655600,1012.926
2015-12-07,1119.00,1126.66,1074.00,1074.00,3117400,1067.598
2015-11-30,1115.00,1140.36,1098.00,1116.00,3206200,1109.348
2015-11-23,1082.00,1126.00,1069.00,1117.00,2174500,1110.342
2015-11-16,1023.00,1094.00,1023.00,1088.00,2677200,1081.515
2015-11-09,1063.00,1070.00,1029.00,1036.00,2372200,1029.825
2015-11-02,1017.00,1068.00,1002.45,1064.00,2779900,1057.658
2015-10-26,1070.00,1074.00,1020.00,1025.00,3432400,1018.89
2015-10-19,972.00,1084.00,963.00,1073.00,5046800,1066.604
2015-10-12,958.00,1332.50,932.50,975.00,3960900,969.188
2015-10-05,951.00,965.85,934.00,960.00,4570100,954.278
2015-09-28,975.50,975.70,901.50,935.00,5680600,929.427
2015-09-21,954.50,994.50,916.00,982.00,3817000,976.146
2015-09-14,938.50,987.00,936.34,960.50,4968100,954.775
2015-09-07,942.50,977.50,934.00,934.00,3739400,928.433
2015-08-31,933.50,953.00,898.775,943.50,4918700,937.876
2015-08-24,825.50,935.14,812.00,933.50,9814900,924.764
2015-08-17,913.00,929.00,862.50,864.50,5184700,856.409
2015-08-10,958.50,968.00,903.50,906.00,6804400,897.521
2015-08-03,1003.00,1008.00,938.295,951.00,5724500,942.10
2015-07-27,1001.00,1017.00,973.00,1007.00,5865700,997.576
2015-07-20,1016.00,1046.00,966.00,1001.00,8156800,991.632
2015-07-13,1010.00,1039.00,1002.46,1018.00,4410400,1008.473
2015-07-06,1029.00,1072.64,1003.00,1015.00,5175600,1005.501
2015-06-29,1051.00,1123.38,1031.00,1036.00,4493900,1026.304
2015-06-22,1126.00,1176.67,1084.92,1090.00,3961900,1079.799
2015-06-15,1119.00,1119.00,1066.00,1118.00,4291900,1107.537
