Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,1566.00,1582.00,1539.00,1545.00,777000,1489.80
2016-02-15,1506.00,1582.00,1502.00,1553.00,1531600,1497.514
2016-02-08,1530.00,1537.00,1458.00,1486.00,2022500,1432.908
2016-02-01,1552.00,1607.00,1513.00,1521.00,1806000,1466.657
2016-01-25,1651.00,1668.00,1506.00,1548.00,2768800,1492.693
2016-01-18,1605.00,1653.00,1585.30,1640.00,1329800,1581.406
2016-01-11,1715.00,1745.00,1593.00,1612.00,1549800,1554.406
2016-01-04,1730.00,1767.00,1663.68,1713.00,1429200,1651.798
2015-12-29,1731.00,1771.00,1726.00,1740.00,534700,1677.833
2015-12-21,1687.00,1732.00,1684.08,1721.00,737100,1659.512
2015-12-14,1658.00,1746.00,1648.00,1686.00,1211300,1625.762
2015-12-07,1680.00,1730.00,1658.00,1658.00,1507300,1598.763
2015-11-30,1641.00,1686.00,1609.00,1675.00,1495900,1615.155
2015-11-23,1681.00,1687.00,1557.00,1632.00,1812800,1573.692
2015-11-16,1755.00,1794.00,1641.30,1685.00,2640500,1624.798
2015-11-09,1806.00,1809.00,1763.00,1790.00,926600,1726.047
2015-11-02,1710.00,1806.00,1685.00,1798.00,1547900,1733.761
2015-10-26,1766.00,1800.00,1728.00,1750.00,970500,1687.476
2015-10-19,1715.00,1797.00,1696.63,1766.00,949600,1702.904
2015-10-12,1690.00,1748.00,1679.00,1723.00,1053200,1661.44
2015-10-05,1770.00,1820.00,1655.00,1695.00,1825100,1634.441
2015-09-28,1791.00,1807.00,1739.66,1748.00,1177000,1685.547
2015-09-21,1740.00,1801.34,1697.68,1796.00,1186000,1731.832
2015-09-14,1762.00,1782.00,1734.00,1743.00,999500,1680.726
2015-09-07,1765.00,1846.28,1735.00,1760.00,1640300,1697.118
2015-08-31,1683.00,1793.00,1628.46,1747.00,2013200,1684.583
2015-08-24,1588.00,1719.00,1565.00,1683.00,1785500,1622.87
2015-08-17,1715.00,1749.86,1624.00,1624.00,1041700,1565.977
2015-08-10,1714.00,1716.64,1645.99,1709.00,972000,1647.941
2015-08-03,1639.00,1725.00,1634.00,1705.00,1286300,1644.083
2015-07-27,1716.00,1725.00,1635.00,1644.00,1511600,1585.263
2015-07-20,1699.00,1769.00,1666.00,1725.00,2045300,1663.369
2015-07-13,1685.00,1702.00,1646.37,1698.00,1399000,1637.334
2015-07-06,1562.00,1679.19,1553.58,1673.00,1650200,1613.227
2015-06-29,1557.00,1608.37,1522.00,1580.00,1454000,1523.55
2015-06-22,1605.00,1614.12,1576.00,1577.00,1509200,1520.657
2015-06-15,1562.00,1588.00,1521.00,1581.00,1676900,1524.514
2015-06-08,1595.00,1605.00,1555.00,1586.00,1571500,1529.335
2015-06-01,1611.00,1631.00,1574.00,1589.00,2180100,1532.228
2015-05-25,1591.00,1665.00,1591.00,1609.00,2184700,1551.513
2015-05-18,1707.00,1707.00,1589.00,1591.00,2461600,1534.156
2015-05-11,1865.00,1886.74,1637.00,1700.00,4109300,1639.262
2015-05-04,1801.00,1877.00,1747.00,1860.00,1180100,1793.546
2015-04-27,1836.00,1858.38,1784.00,1801.00,956500,1736.654
2015-04-20,1827.00,1879.00,1805.00,1840.00,1334400,1774.26
2015-04-13,1907.00,1910.00,1816.00,1823.00,1110400,1757.868
2015-04-06,1844.00,1916.00,1821.00,1915.00,1227300,1846.581
2015-03-30,1876.00,1891.90,1832.40,1844.00,1145100,1778.117
2015-03-23,1866.00,1904.00,1789.72,1858.00,1941200,1791.617
2015-03-16,1730.00,1870.93,1720.00,1870.00,1774100,1803.188
2015-03-09,1672.00,1741.00,1646.00,1731.00,1484700,1669.155
2015-03-02,1728.00,1744.00,1678.00,1680.00,1376900,1619.977
2015-02-23,1759.00,1830.00,1710.00,1732.00,1572600,1670.119
2015-02-16,1712.00,1785.00,1700.00,1752.00,1653300,1647.099
2015-02-09,1696.00,1777.00,1662.00,1707.00,1719100,1604.794
2015-02-02,1855.00,1855.00,1691.00,1700.00,2460300,1598.213
2015-01-26,1736.00,1929.00,1728.00,1862.00,2905000,1750.513
2015-01-19,1598.00,1743.00,1594.00,1735.00,1822200,1631.117
2015-01-12,1635.00,1660.26,1582.00,1600.00,1646200,1504.20
2015-01-05,1677.00,1731.00,1600.00,1630.00,2125300,1532.404
2014-12-29,1685.00,1695.00,1630.06,1683.00,545200,1582.231
2014-12-22,1661.00,1695.00,1636.00,1678.00,331800,1577.53
2014-12-15,1635.00,1673.50,1571.36,1652.00,1624100,1553.087
2014-12-08,1755.00,1760.00,1617.45,1640.00,1786900,1541.805
2014-12-01,1666.00,1763.55,1611.00,1761.00,2234700,1655.56
2014-11-24,1556.00,1701.02,1537.00,1653.00,2239100,1554.027
2014-11-17,1539.00,1577.42,1490.00,1553.00,2701000,1460.014
2014-11-10,1532.00,1597.81,1517.64,1550.00,1764900,1457.194
2014-11-03,1523.00,1587.05,1516.48,1535.00,2343500,1443.092
2014-10-27,1449.00,1506.00,1425.00,1500.00,1399000,1410.188
2014-10-20,1409.00,1473.00,1389.00,1438.00,1423800,1351.90
2014-10-13,1334.00,1425.20,1302.00,1409.00,3045800,1324.636
2014-10-06,1460.00,1508.00,1306.57,1348.00,2915500,1267.289
2014-09-29,1393.00,1484.45,1363.00,1459.00,2129100,1371.643
2014-09-22,1335.00,1404.53,1285.00,1393.00,2089000,1309.594
2014-09-15,1391.00,1392.98,1323.00,1336.00,1850000,1256.007
2014-09-08,1370.00,1403.00,1358.51,1395.00,1145000,1311.475
2014-09-01,1331.00,1389.00,1331.00,1366.00,1134000,1284.211
2014-08-25,1319.00,1379.80,1319.00,1335.00,1323600,1255.067
2014-08-18,1296.00,1343.00,1296.00,1319.00,1338000,1240.025
2014-08-11,1242.00,1303.01,1239.00,1289.00,1609400,1211.821
2014-08-04,1297.00,1302.80,1207.00,1228.00,1478800,1154.474
2014-07-28,1341.00,1358.00,1263.05,1298.00,1887000,1220.282
2014-07-21,1350.00,1420.00,1285.00,1332.00,4447700,1252.247
2014-07-14,1269.00,1358.79,1235.00,1348.00,2398900,1267.289
2014-07-07,1366.00,1375.00,1242.02,1266.00,3121200,1190.198
2014-06-30,1400.00,1412.30,1303.00,1361.00,3020000,1279.51
2014-06-23,1450.00,1489.00,1408.00,1459.00,1466100,1371.643
2014-06-16,1450.00,1480.00,1413.00,1452.00,1662000,1365.062
2014-06-09,1610.00,1627.99,1436.00,1457.00,1623800,1369.762
2014-06-02,1539.00,1606.00,1539.00,1603.00,1684100,1507.021
2014-05-26,1572.00,1661.00,1527.90,1530.00,925600,1438.391
2014-05-19,1523.00,1597.00,1515.00,1572.00,1459800,1477.877
2014-05-12,1686.00,1740.00,1473.00,1516.00,2579900,1425.23
2014-05-05,1641.00,1725.01,1641.00,1685.00,1072500,1584.111
2014-04-28,1660.00,1677.56,1623.61,1641.00,789500,1542.745
2014-04-21,1683.00,1737.00,1653.00,1661.00,810700,1561.548
2014-04-14,1696.00,1702.00,1605.00,1683.00,903700,1582.231
2014-04-07,1810.00,1826.95,1667.56,1700.00,1296300,1598.213
2014-03-31,1725.00,1853.00,1703.00,1827.00,1351100,1717.609
2014-03-24,1621.00,1730.00,1587.00,1711.00,1533900,1608.554
2014-03-17,1613.00,1650.00,1578.00,1622.00,1092300,1524.883
2014-03-10,1679.00,1709.00,1591.00,1615.00,1005800,1518.302
2014-03-03,1693.00,1760.59,1674.00,1681.00,1238200,1580.35
2014-02-24,1736.00,1776.71,1669.29,1721.00,1182200,1617.955
2014-02-17,1707.00,1755.00,1707.00,1744.00,767100,1605.118
2014-02-10,1732.00,1743.00,1699.00,1713.00,859700,1576.587
2014-02-03,1650.00,1730.60,1611.00,1728.00,1190600,1590.392
2014-01-27,1617.00,1645.00,1576.00,1644.00,1405800,1513.082
2014-01-20,1674.00,1743.00,1621.00,1625.00,1787700,1495.595
2014-01-13,1656.00,1707.00,1639.00,1680.00,1426300,1546.215
2014-01-06,1559.00,1666.00,1547.00,1649.00,1230900,1517.683
2013-12-30,1542.00,1571.04,1506.00,1565.00,510200,1440.373
2013-12-23,1513.00,1540.00,1500.30,1536.00,170800,1413.682
2013-12-16,1471.00,1532.00,1465.00,1506.00,907000,1386.071
2013-12-09,1435.00,1496.00,1423.00,1474.00,1088800,1356.62
2013-12-02,1444.00,1444.00,1384.00,1427.00,1113600,1313.362
2013-11-25,1423.00,1448.00,1317.00,1424.00,1174700,1310.601
2013-11-18,1268.00,1423.42,1247.00,1405.00,2721600,1293.114
2013-11-11,1229.00,1265.00,1203.00,1265.00,1487200,1164.263
2013-11-04,1232.00,1264.00,1194.00,1225.00,2884800,1127.448
2013-10-28,1330.00,1339.01,1283.00,1296.00,1197200,1192.794
2013-10-21,1363.00,1368.00,1301.00,1329.00,1136900,1223.166
2013-10-14,1266.00,1360.00,1249.00,1360.00,1171700,1251.698
2013-10-07,1289.00,1293.84,1205.00,1272.00,1023600,1170.706
2013-09-30,1257.00,1367.00,1245.00,1297.00,1291200,1193.715
2013-09-23,1295.00,1320.00,1263.00,1274.00,1027400,1172.546
2013-09-16,1319.00,1338.00,1289.00,1296.00,981600,1192.794
2013-09-09,1256.00,1372.00,1251.00,1300.00,1667300,1196.476
2013-09-02,1241.00,1315.00,1181.00,1255.00,2159600,1155.059
2013-08-26,1265.00,1278.00,1169.00,1233.00,1291100,1134.811
2013-08-19,1258.00,1290.16,1245.00,1265.00,864700,1164.263
2013-08-12,1379.00,1381.00,1232.00,1257.00,1470000,1156.90
2013-08-05,1451.00,1465.00,1365.72,1377.00,960500,1267.344
2013-07-29,1353.00,1456.00,1350.00,1448.00,920800,1332.69
2013-07-22,1401.00,1459.10,1318.00,1360.00,1663000,1251.698
2013-07-15,1357.00,1410.00,1312.00,1402.00,807400,1290.353
2013-07-08,1351.00,1375.29,1312.48,1352.00,1067100,1244.335
2013-07-01,1312.00,1383.00,1297.50,1340.00,1052600,1233.29
2013-06-24,1244.00,1305.00,1201.00,1296.00,1117600,1192.794
2013-06-17,1250.00,1299.00,1235.00,1245.00,1313100,1145.856
2013-06-10,1196.00,1264.36,1172.00,1252.00,1582000,1152.298
2013-06-03,1262.00,1268.00,1178.00,1194.00,1255800,1098.917
2013-05-27,1250.00,1310.00,1231.79,1266.00,2669700,1165.183
2013-05-20,1202.00,1291.33,1199.00,1250.00,1643000,1150.458
2013-05-13,1151.00,1276.01,1122.00,1188.00,1930500,1093.395
2013-05-06,1133.00,1162.00,1124.00,1153.00,1150800,1061.182
2013-04-29,1140.00,1142.00,1107.00,1133.00,1342600,1042.775
2013-04-22,1116.00,1159.16,1114.00,1135.00,937100,1044.615
2013-04-15,1101.00,1168.35,1094.00,1109.00,1346100,1020.686
2013-04-08,1039.00,1120.88,1018.00,1103.00,1724400,1015.164
2013-04-01,1080.00,1143.38,1006.00,1027.00,1854300,945.216
2013-03-25,1040.00,1084.00,1031.00,1080.00,1087400,993.995
2013-03-18,1057.00,1072.00,1012.00,1031.00,2362700,948.897
2013-03-11,1059.00,1086.00,1052.00,1072.00,2922500,986.632
2013-03-04,1015.00,1070.00,1004.00,1058.00,1265600,973.747
2013-02-25,1003.00,1025.00,964.50,1017.00,1140900,936.012
2013-02-18,999.00,1023.00,985.78,999.50,1031400,897.875
2013-02-11,977.50,1003.51,965.50,999.50,820900,897.875
2013-02-04,961.50,990.00,938.50,981.00,1367300,881.256
2013-01-28,941.50,963.00,912.00,962.00,1405300,864.188
2013-01-21,860.00,948.00,851.00,945.00,2704500,848.917
2013-01-14,845.00,886.50,838.00,872.00,1283500,783.339
2013-01-07,820.00,848.538,816.97,848.00,2181100,761.779
2012-12-31,762.50,823.004,760.00,821.00,738700,737.524
2012-12-24,760.50,780.00,760.50,767.00,207800,689.015
2012-12-17,733.50,777.00,730.46,767.50,1399600,689.464
2012-12-10,732.00,745.01,723.50,732.00,1026200,657.573
2012-12-03,712.00,740.50,710.00,732.00,903700,657.573
2012-11-26,697.50,718.50,695.00,715.50,1184900,642.751
2012-11-19,650.00,700.00,637.50,695.50,1655500,624.785
2012-11-12,649.50,667.50,636.50,641.00,1352900,575.826
2012-11-05,646.50,651.00,635.00,649.50,1417100,583.462
2012-10-29,619.00,641.537,615.00,634.00,1307700,569.538
2012-10-22,617.00,624.50,598.50,621.00,1557300,557.859
2012-10-15,598.50,621.50,594.607,617.50,3504600,554.715
2012-10-08,626.00,629.50,597.00,597.50,1549500,536.749
2012-10-01,579.50,627.50,578.00,619.50,2895800,556.512
2012-09-24,593.00,598.00,573.50,580.50,994200,521.477
2012-09-17,570.00,599.00,565.50,593.50,1466500,533.155
2012-09-10,562.50,574.00,551.50,572.00,1059200,513.841
2012-09-03,530.00,571.50,524.50,561.00,1197500,503.96
2012-08-27,538.50,539.50,525.00,531.00,496400,477.01
2012-08-20,547.00,552.00,537.00,538.50,835000,483.748
2012-08-13,554.50,558.00,533.736,547.50,649200,491.833
2012-08-06,570.00,576.50,546.50,555.50,890000,499.019
2012-07-30,569.00,578.50,559.50,572.50,1340800,514.291
2012-07-23,552.00,578.00,527.00,567.50,1406900,509.799
2012-07-16,546.00,567.64,540.54,553.50,832200,497.223
2012-07-09,531.50,548.50,528.00,548.50,1310200,492.731
2012-07-02,533.50,548.50,524.93,531.00,1255600,477.01
2012-06-25,524.50,535.50,514.00,531.50,1274400,477.459
2012-06-18,508.00,539.00,499.60,523.50,1338800,470.273
2012-06-11,509.50,509.50,482.40,507.50,1544200,455.90
2012-06-04,484.90,502.50,484.90,500.00,701600,449.162
2012-05-28,491.30,503.00,481.00,484.90,1095600,435.597
2012-05-21,486.00,506.50,474.70,490.00,1140900,440.179
2012-05-14,531.00,531.00,486.50,487.70,1089000,438.113
2012-05-07,514.50,536.50,506.50,534.00,1151000,479.705
2012-04-30,494.40,521.50,490.90,514.50,1190400,462.188
2012-04-23,492.50,499.00,479.80,495.00,1055200,444.671
2012-04-16,481.50,498.60,466.90,498.00,1617800,447.366
2012-04-09,486.80,493.80,464.60,480.90,863100,432.004
2012-04-02,485.50,497.50,477.50,486.80,923300,437.304
2012-03-26,480.00,504.00,473.90,485.80,1802400,436.406
2012-03-19,454.70,467.30,441.897,461.40,1180200,414.487
2012-03-12,434.90,462.80,432.763,450.30,1455400,404.515
2012-03-05,433.60,446.60,422.00,437.60,1183900,393.107
2012-02-27,448.20,461.70,436.50,443.901,1280200,435.018
2012-02-20,475.901,475.901,444.00,448.80,1120400,429.548
2012-02-13,458.60,478.70,455.20,474.60,791100,454.24
2012-02-06,477.60,477.60,449.83,458.40,947500,438.736
2012-01-30,450.00,476.20,437.301,476.10,1612300,455.677
2012-01-23,422.40,459.10,400.00,452.10,1931500,432.706
2012-01-16,400.80,428.10,394.10,422.50,703100,404.376
2012-01-09,396.00,407.83,388.80,401.30,839800,384.085
2012-01-02,392.80,399.00,382.50,395.20,550300,378.247
