Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,3356.00,3468.00,3355.00,3417.00,792400,3417.00
2016-02-15,3171.00,3326.00,3124.00,3313.00,673000,3313.00
2016-02-08,3143.00,3161.00,2917.00,3106.00,1083100,3077.772
2016-02-01,3499.00,3530.00,3114.00,3128.00,1120100,3099.572
2016-01-25,3629.00,3682.00,3322.00,3480.00,999800,3448.373
2016-01-18,3605.00,3754.00,3444.00,3625.00,933000,3592.055
2016-01-11,3783.00,3955.26,3558.79,3607.00,957400,3574.219
2016-01-04,3906.00,3906.00,3707.00,3773.00,681400,3738.71
2015-12-28,3800.00,3921.00,3793.00,3866.00,278100,3830.865
2015-12-21,3672.00,3802.00,3672.00,3800.00,366700,3765.465
2015-12-14,3453.00,3670.00,3435.00,3648.00,795100,3614.846
2015-12-07,3473.00,3526.00,3414.00,3447.00,585500,3415.673
2015-11-30,3463.00,3610.00,3397.00,3449.00,588100,3417.655
2015-11-23,3453.00,3501.00,3369.00,3463.00,521000,3431.528
2015-11-16,3400.00,3493.00,3349.00,3479.00,622100,3447.382
2015-11-09,3597.00,3621.00,3459.00,3471.00,457900,3419.328
2015-11-02,3594.00,3636.00,3485.00,3583.00,676600,3529.66
2015-10-26,3592.00,3638.00,3535.96,3617.00,489600,3563.154
2015-10-19,3395.00,3597.00,3371.00,3585.00,516900,3531.631
2015-10-12,3304.00,3414.00,3259.00,3395.00,649800,3344.459
2015-10-05,3431.00,3491.00,3263.00,3306.00,790700,3256.784
2015-09-28,3451.00,3497.00,3301.24,3367.00,754600,3316.876
2015-09-21,3475.00,3528.00,3276.00,3481.00,804600,3429.179
2015-09-14,3405.00,3508.00,3380.00,3460.00,680900,3408.491
2015-09-07,3366.00,3422.00,3317.00,3385.00,504300,3334.608
2015-08-31,3320.00,3395.00,3233.00,3327.00,545900,3277.471
2015-08-24,3121.00,3332.00,2974.00,3320.00,1060800,3270.576
2015-08-17,3500.00,3527.00,3209.00,3209.00,526000,3161.228
2015-08-10,3516.00,3576.00,3402.00,3470.00,692800,3398.982
2015-08-03,3542.00,3556.00,3463.00,3485.00,474900,3413.675
2015-07-27,3388.00,3569.00,3341.00,3552.00,720400,3479.303
2015-07-20,3483.00,3522.00,3401.00,3405.00,583800,3335.312
2015-07-13,3409.00,3511.00,3407.97,3485.00,771600,3413.675
2015-07-06,3283.00,3399.00,3272.90,3389.00,910000,3319.639
2015-06-29,3304.00,3329.00,3235.00,3310.00,708200,3242.256
2015-06-22,3252.00,3371.00,3239.00,3352.00,1510400,3283.397
2015-06-15,3130.00,3176.00,3045.00,3168.00,661900,3103.163
2015-06-08,3194.00,3214.00,3129.00,3146.00,660400,3081.613
2015-06-01,3173.00,3246.00,3147.90,3203.00,751300,3137.446
2015-05-25,3142.00,3250.00,3142.00,3167.00,559400,3102.183
2015-05-18,3147.00,3235.00,3128.00,3142.00,824600,3077.695
