Date,Open,High,Low,Close,Volume,Adj Close
2016-02-22,213.60,216.30,210.743,216.20,16492500,207.77
2016-02-15,190.00,211.60,189.60,211.50,19965900,203.253
2016-02-08,196.40,196.60,182.50,189.60,15191300,182.207
2016-02-01,205.30,207.00,191.80,196.30,16204400,188.646
2016-01-25,207.60,210.90,199.048,204.80,20469100,196.814
2016-01-18,206.60,210.80,201.20,207.20,14036700,199.121
2016-01-11,206.80,213.90,205.50,207.00,13946100,198.929
2016-01-04,216.60,217.20,205.40,207.80,12428400,199.698
2015-12-28,218.20,224.603,216.70,218.10,5138000,209.596
2015-12-21,211.20,219.90,208.40,218.20,6463900,209.692
2015-12-14,212.00,216.50,207.50,212.00,14204400,203.734
2015-12-07,212.30,216.20,200.872,210.90,18750000,202.677
2015-11-30,220.50,221.09,211.30,211.40,12891900,203.157
2015-11-23,213.20,221.90,208.60,220.80,9931700,212.191
2015-11-16,207.40,215.40,206.80,213.90,9257900,205.56
2015-11-09,222.90,223.30,207.736,208.80,15816300,200.659
2015-11-02,224.90,233.40,224.20,224.70,14616100,215.939
2015-10-26,235.20,235.484,223.80,226.10,15004400,217.284
2015-10-19,237.10,240.18,232.70,234.90,14067700,225.741
2015-10-12,242.60,244.50,231.80,237.70,16637400,228.432
2015-10-05,229.00,246.397,226.035,243.10,20163300,233.621
2015-09-28,223.40,229.57,218.60,225.00,14570000,216.227
2015-09-21,227.40,232.20,220.00,223.70,13671800,211.629
2015-09-14,229.60,235.546,223.655,228.40,14655000,216.075
2015-09-07,234.40,240.80,228.90,229.00,11299600,216.643
2015-08-31,243.20,243.20,233.00,233.40,10729200,220.806
2015-08-24,251.00,252.40,236.10,243.20,21654500,230.077
2015-08-17,269.70,270.10,256.70,257.10,8440700,243.227
2015-08-10,272.60,274.60,266.20,267.80,10823300,253.349
2015-08-03,265.80,273.159,264.60,271.10,10883300,256.471
2015-07-27,271.90,279.30,262.40,266.50,19146200,252.12
2015-07-20,282.80,283.915,271.20,271.90,11259300,257.228
2015-07-13,274.60,284.20,271.70,281.90,14467000,266.689
2015-07-06,263.10,272.128,258.70,271.70,15196500,257.039
2015-06-29,266.70,272.70,262.40,265.80,14417800,251.457
2015-06-22,280.00,286.668,272.925,274.10,13215000,259.31
2015-06-15,261.80,277.20,260.555,276.30,18749800,261.391
2015-06-08,264.80,268.325,261.90,263.30,13875800,249.092
2015-06-01,278.60,279.60,264.80,265.60,14029100,251.268
2015-05-25,280.50,281.788,271.90,277.60,14408600,262.621
2015-05-18,289.90,290.00,278.50,280.50,14152100,265.364
2015-05-11,279.00,284.90,273.10,281.00,18918400,265.837
2015-05-04,254.60,282.456,254.60,278.20,25774200,263.188
2015-04-27,265.00,279.80,251.10,254.60,26199000,240.862
2015-04-20,260.10,267.40,256.325,264.50,15220700,242.373
2015-04-13,262.50,264.80,257.935,260.10,15184800,238.341
2015-04-06,253.20,265.216,253.20,262.70,10977400,240.723
2015-03-30,261.80,261.926,249.80,253.20,14120800,232.018
2015-03-23,255.20,263.30,250.275,259.30,20140200,237.608
2015-03-16,238.50,258.00,234.738,255.80,26145900,234.401
2015-03-09,240.60,244.88,234.40,237.90,19970900,217.998
2015-03-02,243.50,254.20,242.00,242.00,20314900,221.755
2015-02-23,254.10,256.10,242.30,244.30,33244900,223.863
2015-02-16,284.00,284.00,251.10,252.10,27040900,231.01
2015-02-09,295.10,299.861,285.20,287.00,14706200,262.991
2015-02-02,293.50,300.70,289.825,296.40,15526400,271.604
2015-01-26,269.00,300.20,261.871,293.80,20440000,269.222
2015-01-19,265.20,278.00,262.30,270.00,12735200,247.413
2015-01-12,267.00,274.30,257.90,264.90,16016600,242.739
2015-01-05,275.50,278.256,263.00,268.80,13313600,246.313
2014-12-29,284.40,287.50,273.00,276.80,5389200,253.644
2014-12-22,273.00,285.20,273.00,284.70,5625500,260.883
2014-12-15,264.00,273.805,261.80,272.70,20325700,249.887
2014-12-08,285.10,286.10,265.40,265.40,13228500,243.198
2014-12-01,283.60,287.80,280.50,286.00,10758000,262.074
2014-11-24,291.60,291.60,280.70,284.60,13349500,260.791
2014-11-17,296.60,301.00,287.90,292.00,17868100,267.572
2014-11-10,302.40,303.20,296.10,298.30,12035500,273.345
2014-11-03,302.30,305.40,294.40,302.20,11177900,276.919
2014-10-27,295.20,303.40,292.10,302.50,11076500,277.194
2014-10-20,294.70,297.30,289.50,292.70,12158800,268.214
2014-10-13,292.00,295.70,280.50,295.50,18995600,270.779
2014-10-06,306.60,308.70,293.40,293.40,12746100,268.855
2014-09-29,306.90,309.00,301.90,306.20,11968400,280.584
2014-09-22,320.40,323.50,305.40,306.90,10923500,281.226
