Date,Open,High,Low,Close,Volume,Adj Close
2013-04-15,1285.00,1295.00,1242.00,1256.00,548900,1186.198
2013-04-08,1280.00,1298.00,1268.00,1292.00,578700,1220.198
2013-04-01,1295.00,1316.00,1257.00,1272.00,475500,1201.309
2013-03-25,1295.00,1302.00,1271.00,1295.00,655900,1223.031
2013-03-18,1282.00,1320.00,1275.00,1288.00,743700,1216.42
2013-03-11,1309.00,1310.92,1286.00,1298.00,783900,1225.864
2013-03-04,1301.00,1328.00,1293.37,1306.00,769400,1233.42
2013-02-25,1215.00,1288.00,1199.57,1286.00,751800,1214.531
2013-02-18,1203.00,1246.00,1198.00,1221.00,648800,1153.143
2013-02-11,1137.00,1204.00,1137.00,1201.00,554900,1134.255
2013-02-04,1147.00,1159.00,1128.00,1141.00,408500,1077.589
2013-01-28,1115.00,1155.00,1095.00,1149.00,646800,1085.145
2013-01-21,1098.00,1124.00,1090.00,1116.00,504600,1053.979
2013-01-14,1061.00,1104.00,1058.00,1097.00,550000,1036.035
2013-01-07,1027.00,1067.00,1003.00,1060.00,577800,1001.091
2012-12-31,1004.00,1036.00,1003.15,1028.00,323300,970.869
2012-12-24,1014.00,1022.00,1000.25,1009.00,122000,952.925
2012-12-17,1068.00,1068.00,994.153,1014.00,1019100,957.647
2012-12-10,1036.00,1076.00,1030.00,1065.00,591700,1005.813
2012-12-03,1036.00,1043.00,1021.00,1039.00,500300,981.258
2012-11-26,1067.00,1074.11,1026.00,1029.00,747300,971.814
2012-11-19,1029.00,1066.00,1020.00,1065.00,350600,1005.813
2012-11-12,1013.00,1049.00,1013.00,1027.00,746000,969.925
2012-11-05,1016.00,1034.00,1010.00,1015.00,528200,958.592
2012-10-29,1018.00,1041.00,1012.00,1015.00,490300,949.483
2012-10-22,1039.00,1040.00,1012.56,1021.00,790900,955.096
2012-10-15,1093.00,1121.00,1025.00,1038.00,882900,970.998
2012-10-08,1132.00,1139.00,1084.00,1094.00,475600,1023.384
2012-10-01,1110.00,1138.00,1103.00,1137.00,400500,1063.608
2012-09-24,1100.00,1122.00,1093.00,1109.00,448600,1037.415
2012-09-17,1099.00,1119.00,1078.00,1103.00,765000,1031.803
2012-09-10,1111.00,1117.00,1076.00,1105.00,605800,1033.674
2012-09-03,1125.00,1138.00,1109.00,1117.00,533100,1044.899
2012-08-27,1111.00,1133.00,1083.00,1124.00,473100,1051.447
2012-08-20,1110.00,1119.00,1086.00,1111.00,683400,1039.286
2012-08-13,1117.00,1121.08,1092.00,1112.00,1021800,1040.222
2012-08-06,1145.00,1168.00,1105.00,1113.00,674600,1041.157
2012-07-30,1117.00,1151.00,1112.00,1146.00,501000,1072.027
2012-07-23,1090.00,1119.00,1079.00,1113.00,496500,1041.157
2012-07-16,1078.00,1118.00,1071.00,1106.00,552200,1034.609
2012-07-09,1065.00,1079.00,1059.00,1074.00,416700,1004.675
2012-07-02,1047.00,1079.00,1044.00,1063.00,673300,994.385
2012-06-25,1036.00,1052.17,1007.60,1043.00,878900,975.676
2012-06-18,1028.00,1056.00,1015.00,1035.00,477300,968.192
2012-06-11,1051.00,1054.80,1016.39,1017.00,766300,951.354
2012-06-04,999.50,1043.00,995.00,1040.00,524800,972.869
2012-05-28,1016.00,1037.00,993.50,999.50,724200,934.983
2012-05-21,989.50,1015.00,987.94,1006.00,529000,941.064
2012-05-14,1020.00,1026.00,990.00,990.00,570800,926.097
2012-05-07,1040.00,1044.00,996.50,1022.00,735100,956.031
2012-04-30,1035.00,1070.00,1020.00,1040.00,723500,953.757
2012-04-23,1029.00,1032.00,997.00,1029.00,551200,943.669
2012-04-16,993.00,1034.00,993.00,1030.00,933800,944.586
2012-04-09,1005.00,1005.00,987.991,998.00,1043600,915.239
2012-04-02,1004.00,1028.00,987.00,1005.00,744800,921.659
2012-03-26,1001.00,1021.00,985.36,1004.00,1330800,920.742
2012-03-19,1003.00,1012.00,985.50,996.50,845700,913.864
2012-03-12,991.50,1009.00,986.36,1002.00,925700,918.908
2012-03-05,956.50,993.00,939.00,990.00,932800,907.903
2012-02-27,945.50,979.50,923.50,961.50,1302600,881.766
2012-02-20,927.00,938.00,906.50,930.50,724900,853.337
2012-02-13,875.00,927.50,875.00,922.50,732200,846.00
2012-02-06,879.00,879.50,861.50,872.00,850400,799.688
2012-01-30,853.00,880.00,847.50,879.00,884000,806.108
2012-01-23,867.00,870.00,851.50,856.00,751000,785.015
2012-01-16,872.50,889.00,855.00,865.50,1051700,793.727
2012-01-09,888.00,910.50,877.00,882.50,729900,809.317
2012-01-02,884.00,898.50,876.50,887.50,700400,813.903
